budget,genres,revenue,release_date,vote_average
0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",0.0,2009-07-21,6.7
0,"[{'id': 27, 'name': 'Horror'}]",0.0,1987-05-14,5.0
0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",0.0,1979-03-23,7.5
0,"[{'id': 18, 'name': 'Drama'}]",0.0,2014-10-04,0.0
0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",0.0,2014-10-05,5.3
0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",0.0,2012-10-09,6.8
0,"[{'id': 53, 'name': 'Thriller'}]",0.0,2001-08-13,3.1
0,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",0.0,2014-10-02,7.0
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",0.0,2015-10-27,6.1
0,"[{'id': 18, 'name': 'Drama'}]",0.0,2012-05-04,6.6
0,"[{'id': 27, 'name': 'Horror'}]",0.0,1957-04-05,6.8
0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",0.0,1961-12-07,5.3
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,1972-04-15,5.4
0,"[{'id': 27, 'name': 'Horror'}]",0.0,1975-04-02,4.5
0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",0.0,1966-05-30,5.5
0,"[{'id': 37, 'name': 'Western'}]",0.0,1966-03-18,5.0
0,"[{'id': 37, 'name': 'Western'}]",0.0,1964-10-24,5.3
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1969-04-13,6.5
15000000,"[{'id': 18, 'name': 'Drama'}]",8235661.0,2015-10-27,7.3
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,1964-04-10,4.5
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,1967-05-18,5.3
0,"[{'id': 37, 'name': 'Western'}]",0.0,1968-08-04,5.5
0,"[{'id': 37, 'name': 'Western'}]",0.0,1971-04-08,5.0
0,"[{'id': 37, 'name': 'Western'}]",0.0,1971-09-23,5.0
0,[],0.0,1972-08-30,0.0
0,[],0.0,1973-01-18,0.0
0,"[{'id': 37, 'name': 'Western'}, {'id': 35, 'name': 'Comedy'}]",0.0,1973-05-03,8.0
0,"[{'id': 37, 'name': 'Western'}, {'id': 35, 'name': 'Comedy'}]",0.0,1974-04-27,0.0
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,1974-08-14,5.0
0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",606694.0,1983-08-13,6.0
0,"[{'id': 27, 'name': 'Horror'}]",0.0,2013-10-29,4.8
0,"[{'id': 10752, 'name': 'War'}]",0.0,1983-07-04,10.0
0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",0.0,1979-07-11,7.0
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1978-05-12,6.7
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1964-09-03,0.0
0,"[{'id': 27, 'name': 'Horror'}]",0.0,2005-01-01,6.4
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",0.0,1998-02-06,5.4
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",0.0,2000-05-18,5.6
0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",0.0,2003-01-24,5.8
0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10769, 'name': 'Foreign'}]",0.0,2012-10-19,5.1
0,"[{'id': 18, 'name': 'Drama'}]",671.0,2001-03-22,6.0
0,"[{'id': 99, 'name': 'Documentary'}]",0.0,2015-04-17,8.0
0,"[{'id': 99, 'name': 'Documentary'}]",0.0,2014-05-23,5.8
0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",0.0,2014-04-30,6.7
0,"[{'id': 99, 'name': 'Documentary'}]",0.0,2012-10-30,7.0
0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",0.0,2009-08-14,5.4
0,"[{'id': 18, 'name': 'Drama'}]",0.0,2001-09-02,7.2
0,"[{'id': 18, 'name': 'Drama'}]",497323.0,2015-09-16,6.4
0,"[{'id': 53, 'name': 'Thriller'}]",0.0,2013-02-22,5.5
0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",0.0,2007-04-28,4.0
2500000,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",0.0,2010-08-21,4.2
0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",0.0,2012-09-29,4.2
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,1962-05-04,0.0
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,1962-08-16,0.0
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",0.0,1963-02-28,8.0
0,"[{'id': 37, 'name': 'Western'}]",0.0,1966-08-10,5.1
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,1972-03-16,6.2
0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",0.0,1986-08-14,4.5
0,"[{'id': 27, 'name': 'Horror'}]",0.0,1987-11-09,5.3
0,"[{'id': 10769, 'name': 'Foreign'}, {'id': 27, 'name': 'Horror'}]",0.0,1988-01-01,3.6
0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",0.0,1984-01-01,6.0
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",0.0,1988-01-01,5.3
0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",0.0,1977-08-10,7.1
0,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",0.0,1978-04-20,8.5
0,"[{'id': 27, 'name': 'Horror'}]",0.0,1990-10-01,4.8
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",0.0,2014-09-07,6.4
0,"[{'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",0.0,2014-06-14,6.8
0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",0.0,1970-09-29,6.7
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,2014-09-25,4.8
0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",0.0,2005-01-01,5.0
0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",0.0,2015-02-06,5.0
0,"[{'id': 36, 'name': 'History'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",0.0,1954-07-02,5.0
0,[],0.0,1961-10-31,5.5
0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",0.0,1962-04-11,5.0
0,"[{'id': 80, 'name': 'Crime'}]",0.0,1969-07-04,7.0
0,"[{'id': 36, 'name': 'History'}]",0.0,1948-01-21,0.0
0,"[{'id': 37, 'name': 'Western'}]",0.0,1967-04-29,5.0
0,[],0.0,1964-11-26,0.0
0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",0.0,1958-09-04,4.2
0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",0.0,1961-01-01,5.0
0,"[{'id': 878, 'name': 'Science Fiction'}]",0.0,1973-06-15,5.3
0,"[{'id': 99, 'name': 'Documentary'}]",0.0,2014-01-10,7.9
0,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",0.0,2011-09-12,5.9
0,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",0.0,2011-09-20,5.8
0,"[{'id': 53, 'name': 'Thriller'}]",0.0,2015-04-04,4.3
0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}]",0.0,2015-09-02,6.0
0,"[{'id': 18, 'name': 'Drama'}]",0.0,2014-03-09,4.0
0,"[{'id': 18, 'name': 'Drama'}]",0.0,2011-11-11,7.0
0,"[{'id': 99, 'name': 'Documentary'}]",0.0,2010-09-01,4.7
0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10770, 'name': 'TV Movie'}]",0.0,1999-05-02,2.8
0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",0.0,2013-06-11,4.3
0,"[{'id': 18, 'name': 'Drama'}]",0.0,2015-08-26,7.2
58000,"[{'id': 99, 'name': 'Documentary'}]",0.0,1983-07-07,6.0
0,"[{'id': 99, 'name': 'Documentary'}]",0.0,1989-01-01,8.0
62500,"[{'id': 99, 'name': 'Documentary'}]",0.0,1985-03-09,7.5
0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",1000000.0,2012-05-15,2.8
0,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",0.0,2014-04-05,6.4
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,2014-12-11,5.6
0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 36, 'name': 'History'}]",0.0,1989-02-13,6.8
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",0.0,1977-10-31,5.3
0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",0.0,2008-07-07,7.0
12000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 10752, 'name': 'War'}]",80000000.0,2015-04-02,5.8
0,"[{'id': 99, 'name': 'Documentary'}]",0.0,2015-06-19,7.1
0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",0.0,1983-07-31,1.0
0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",0.0,1983-08-31,4.1
0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",0.0,1984-08-03,5.3
0,"[{'id': 28, 'name': 'Action'}, {'id': 10752, 'name': 'War'}]",0.0,1987-08-26,5.6
0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",0.0,1990-08-22,5.6
0,[],0.0,1995-05-05,3.7
0,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",0.0,2007-05-01,6.0
0,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10769, 'name': 'Foreign'}]",0.0,2004-05-20,6.0
0,[],0.0,1979-01-01,0.0
0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]",0.0,1981-01-22,3.7
0,[],0.0,1970-02-03,0.0
0,"[{'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",0.0,1981-01-01,2.2
35000000,"[{'id': 18, 'name': 'Drama'}]",50363790.0,2015-11-12,7.0
1300000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",0.0,2015-06-16,5.0
0,[],0.0,1991-04-18,0.0
0,[],0.0,1959-07-21,5.0
0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",0.0,1959-08-01,6.6
0,[],0.0,1962-12-21,4.0
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1965-06-08,6.5
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 36, 'name': 'History'}, {'id': 9648, 'name': 'Mystery'}]",0.0,1975-04-23,5.1
0,[],0.0,1971-09-06,8.0
0,"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]",0.0,1979-01-01,0.0
0,"[{'id': 27, 'name': 'Horror'}]",0.0,2015-10-09,4.9
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1969-08-29,0.0
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1970-11-05,0.0
27000000,"[{'id': 18, 'name': 'Drama'}]",0.0,2014-06-19,3.0
0,"[{'id': 27, 'name': 'Horror'}]",0.0,1981-06-19,0.0
0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 36, 'name': 'History'}, {'id': 9648, 'name': 'Mystery'}]",0.0,2011-01-27,7.3
0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",0.0,2001-04-05,5.0
0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",0.0,2005-04-02,0.0
0,[],0.0,1995-11-01,0.0
99000000,"[{'id': 16, 'name': 'Animation'}]",246233113.0,2015-11-05,6.5
0,"[{'id': 18, 'name': 'Drama'}]",0.0,2014-11-06,6.7
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",0.0,1991-02-04,8.8
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,1914-02-02,5.9
0,"[{'id': 53, 'name': 'Thriller'}]",0.0,2014-10-17,4.6
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0.0,1987-07-16,7.4
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1962-08-27,0.0
0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",0.0,1999-03-30,3.9
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1978-12-20,6.0
115000,"[{'id': 27, 'name': 'Horror'}]",0.0,2012-07-31,3.9
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,1998-09-17,7.7
0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",0.0,2013-10-30,5.0
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1916-08-12,7.0
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1915-11-10,0.0
0,[],0.0,1996-01-01,5.9
0,[],0.0,2013-11-11,6.4
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0.0,2005-01-01,3.3
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",0.0,2005-02-11,6.3
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",0.0,1954-07-15,7.8
0,"[{'id': 10751, 'name': 'Family'}, {'id': 99, 'name': 'Documentary'}]",0.0,2015-06-26,6.4
0,"[{'id': 9648, 'name': 'Mystery'}]",0.0,1949-02-25,6.1
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",0.0,1982-06-06,4.6
0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",0.0,1984-01-01,7.5
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",0.0,1974-09-01,7.3
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",0.0,2003-06-21,1.0
0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",0.0,1958-05-31,5.0
0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",0.0,1979-12-25,8.6
5000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",340312.0,2002-08-01,4.8
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",0.0,1976-08-12,7.6
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,1978-06-06,7.0
0,[],0.0,,1.0
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",0.0,1980-06-30,6.3
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",0.0,1997-12-31,5.0
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0.0,1966-12-01,6.5
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1975-06-06,5.2
8000000,"[{'id': 99, 'name': 'Documentary'}]",0.0,2009-01-01,5.3
0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",0.0,1981-01-05,4.5
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",0.0,1987-06-23,7.0
0,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",0.0,1981-01-02,7.5
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",0.0,1947-11-28,4.8
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1965-10-31,5.0
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",0.0,1962-06-01,5.0
0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",0.0,1978-11-11,4.3
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",0.0,1982-01-01,3.1
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,1979-06-06,6.0
0,[],0.0,1978-01-01,8.0
0,[],0.0,1927-04-01,7.0
18000000,"[{'id': 18, 'name': 'Drama'}]",0.0,2010-05-20,6.5
0,"[{'id': 12, 'name': 'Adventure'}, {'id': 36, 'name': 'History'}]",0.0,1987-06-06,6.5
0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",0.0,1966-06-06,7.4
40000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",0.0,1990-01-01,2.3
0,"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",0.0,1982-05-07,4.7
0,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",0.0,2011-02-17,6.9
0,[],0.0,2015-01-16,0.0
0,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",0.0,2015-01-02,0.0
0,[],0.0,2015-05-21,0.0
0,"[{'id': 28, 'name': 'Action'}]",0.0,2015-02-06,0.0
0,[],0.0,2014-07-11,7.0
0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",0.0,2014-08-15,8.0
0,[],0.0,2014-08-01,0.0
390000,[],3.0,2014-07-19,0.0
0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",0.0,2013-02-01,0.0
0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",0.0,2013-07-26,0.0
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",0.0,2013-06-07,0.0
0,[],0.0,2013-12-21,4.0
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",0.0,,0.0
380000,"[{'id': 35, 'name': 'Comedy'}]",520000.0,2010-01-15,8.0
0,[],0.0,2010-04-09,0.0
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,2010-10-08,0.0
0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",0.0,2009-01-08,6.0
0,[],0.0,2009-01-01,0.0
0,[],0.0,2009-11-06,0.0
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,2008-01-01,0.0
0,[],0.0,2007-05-18,0.0
0,[],0.0,2006-01-01,0.0
0,[],0.0,2006-04-14,0.0
0,[],0.0,2006-10-30,0.0
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,1990-01-01,0.0
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,1988-01-01,8.0
0,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",0.0,1968-11-29,6.4
0,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",0.0,1969-10-04,0.0
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0.0,1970-12-18,10.0
0,[],0.0,1971-05-01,7.5
0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",0.0,1974-10-18,0.0
0,"[{'id': 27, 'name': 'Horror'}]",0.0,1977-01-01,0.0
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0.0,1979-04-13,5.3
0,"[{'id': 10749, 'name': 'Romance'}, {'id': 9648, 'name': 'Mystery'}, {'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",0.0,1979-05-22,5.0
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",0.0,1980-02-26,5.7
0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",0.0,1980-05-23,0.0
0,"[{'id': 27, 'name': 'Horror'}]",0.0,1980-08-09,0.0
0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",0.0,1981-02-28,4.8
14000,"[{'id': 35, 'name': 'Comedy'}]",0.0,1983-08-12,7.4
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",0.0,1983-01-10,4.2
0,"[{'id': 10749, 'name': 'Romance'}]",0.0,1983-01-01,7.0
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0.0,1983-04-23,4.8
0,"[{'id': 27, 'name': 'Horror'}]",0.0,1984-10-15,4.0
0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",0.0,1985-01-01,7.5
0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}]",0.0,1985-04-20,5.3
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0.0,1986-02-21,0.0
0,"[{'id': 10749, 'name': 'Romance'}]",0.0,1986-12-19,0.0
0,"[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}]",0.0,1986-02-23,7.5
0,"[{'id': 27, 'name': 'Horror'}]",0.0,1986-12-11,0.0
0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",0.0,1987-05-25,7.4
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1988-11-11,5.1
0,[],0.0,1988-11-01,0.0
0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",0.0,1988-05-06,4.8
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",0.0,1989-10-16,7.0
0,"[{'id': 27, 'name': 'Horror'}]",0.0,1990-05-07,0.0
0,"[{'id': 27, 'name': 'Horror'}]",0.0,1990-04-13,0.0
0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",0.0,1991-08-30,5.5
0,"[{'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",0.0,1991-01-01,0.0
0,"[{'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",0.0,1991-11-22,0.0
0,[],0.0,1992-01-01,0.0
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",0.0,1992-05-22,7.7
0,[],0.0,1992-02-07,7.3
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",0.0,1992-07-08,6.5
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",0.0,1993-09-09,4.8
0,[],0.0,1993-07-05,7.6
0,[],0.0,1993-02-05,7.0
0,"[{'id': 28, 'name': 'Action'}]",0.0,1993-05-26,7.3
0,[],0.0,1993-06-22,6.0
0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",0.0,1940-08-07,6.8
0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}]",0.0,2015-09-11,6.8
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,2015-02-19,7.1
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,2007-12-14,4.5
0,[],0.0,1913-01-01,0.0
0,[],0.0,1969-11-26,0.0
0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",0.0,1975-12-31,3.8
0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",0.0,1978-02-18,4.3
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,2016-02-02,5.7
0,"[{'id': 18, 'name': 'Drama'}]",0.0,2015-10-30,4.4
0,"[{'id': 27, 'name': 'Horror'}]",0.0,2013-09-20,4.7
0,[],0.0,1994-10-20,7.0
0,[],0.0,1994-07-22,10.0
0,[],0.0,1994-01-01,5.0
0,[],0.0,1995-04-05,7.5
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",0.0,1995-09-29,5.1
0,[],0.0,1995-07-13,6.0
0,[],0.0,1996-11-08,6.0
