genres,revenue,release_date,vote_average
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",117831631.0,2014-02-18,5.2
"[{'id': 35, 'name': 'Comedy'}]",268157400.0,2014-05-08,6.2
"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",3000000.0,1977-02-25,3.8
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",4187.0,2013-11-06,5.4
"[{'id': 18, 'name': 'Drama'}]",16505460.0,2013-09-08,7.2
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",5867686.0,2013-07-03,6.2
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",3500000.0,2008-09-05,7.0
"[{'id': 35, 'name': 'Comedy'}]",9500000.0,1984-09-28,6.4
"[{'id': 35, 'name': 'Comedy'}]",10429707.0,2014-03-25,5.5
"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",126546825.0,2014-07-14,6.3
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",747862775.0,2014-05-15,7.5
"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",529076069.0,2014-05-14,6.1
"[{'id': 35, 'name': 'Comedy'}]",59209.0,2014-05-02,5.8
"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",258384.0,2014-04-25,6.9
"[{'id': 16, 'name': 'Animation'}, {'id': 10402, 'name': 'Music'}, {'id': 10751, 'name': 'Family'}]",18662027.0,2013-06-13,5.8
"[{'id': 35, 'name': 'Comedy'}]",45967935.0,2014-05-08,7.2
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",121179.0,2014-04-04,6.4
"[{'id': 35, 'name': 'Comedy'}]",123494610.0,2014-05-21,6.6
"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",63464861.0,2013-09-07,7.3
"[{'id': 99, 'name': 'Documentary'}]",44.0,2013-01-31,6.2
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",16928137.0,1978-02-03,5.5
"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",758539785.0,2014-05-28,7.0
"[{'id': 53, 'name': 'Thriller'}]",4507463.0,2014-05-16,5.5
"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",14947.0,2014-10-20,4.8
"[{'id': 99, 'name': 'Documentary'}]",14000.0,2004-01-01,6.9
"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",370541256.0,2014-05-27,7.6
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",4878242.0,2014-03-06,7.0
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",682330139.0,2015-07-23,7.1
"[{'id': 18, 'name': 'Drama'}]",38307627.0,2014-05-09,6.6
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",340911.0,2013-09-07,5.3
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",1000000.0,1967-07-26,0.0
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",307166834.0,2014-05-16,7.6
"[{'id': 35, 'name': 'Comedy'}]",3430018.0,2014-05-30,6.7
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",7018189.0,2013-11-27,5.8
"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",30000000.0,2013-11-17,6.6
"[{'id': 18, 'name': 'Drama'}]",14836.0,2012-02-13,5.9
"[{'id': 18, 'name': 'Drama'}]",115860.0,2013-03-13,7.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",6748712.0,2012-04-21,7.2
"[{'id': 18, 'name': 'Drama'}]",1338365.0,2014-05-21,5.8
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",1200000.0,2013-10-13,6.5
"[{'id': 35, 'name': 'Comedy'}]",500000.0,2012-06-26,3.8
"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]",188441614.0,2014-06-05,7.0
"[{'id': 18, 'name': 'Drama'}]",5809330.0,2014-01-09,7.4
"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",192330738.0,2014-09-24,7.1
"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",609123048.0,2014-06-12,7.6
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",103215094.0,2014-08-27,7.4
"[{'id': 18, 'name': 'Drama'}]",201607.0,2011-06-13,5.6
"[{'id': 18, 'name': 'Drama'}]",44349000.0,2014-06-05,7.5
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",70181428.0,2014-06-20,6.3
"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",67347013.0,2014-06-05,6.8
"[{'id': 80, 'name': 'Crime'}, {'id': 99, 'name': 'Documentary'}]",48911.0,2014-06-27,7.8
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",1091405097.0,2014-06-25,5.8
"[{'id': 99, 'name': 'Documentary'}]",1503616.0,2014-03-28,7.8
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",645186.0,2014-05-02,6.8
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",151165787.0,2014-07-17,5.8
"[{'id': 35, 'name': 'Comedy'}]",23000000.0,2014-06-27,4.7
"[{'id': 35, 'name': 'Comedy'}]",100525432.0,2014-07-02,5.0
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",6676471.0,2014-05-22,6.5
"[{'id': 18, 'name': 'Drama'}]",282358.0,2014-06-12,6.6
"[{'id': 18, 'name': 'Drama'}]",13092000.0,2014-10-10,8.3
"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",369330363.0,2014-10-01,7.9
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",710644566.0,2014-06-26,7.3
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",74918.0,2013-03-09,5.5
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",25312387.0,2014-07-20,5.7
"[{'id': 35, 'name': 'Comedy'}]",126069509.0,2014-07-17,5.2
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",336472.0,2014-07-18,7.5
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",108782847.0,2014-07-17,6.6
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3346257.0,2013-09-06,6.5
"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",773328629.0,2014-07-30,7.9
"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",7182.0,2013-08-12,6.0
"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",600896.0,2014-03-15,5.8
"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",2606000.0,2014-05-30,6.5
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",206172544.0,2014-08-04,6.1
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",32000000.0,2013-11-15,7.1
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",243400000.0,2014-07-23,5.6
"[{'id': 18, 'name': 'Drama'}]",6701.0,2013-02-08,5.9
"[{'id': 53, 'name': 'Thriller'}]",31554855.0,2014-07-25,6.5
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",5483299.0,2014-01-18,6.4
"[{'id': 12, 'name': 'Adventure'}]",270210.0,2009-06-12,6.1
"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",45300000.0,2014-06-14,5.7
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",86165646.0,2014-07-16,6.7
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",88273.0,2014-08-15,5.0
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",2295423.0,2014-05-18,6.1
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",31911598.0,2014-08-01,6.4
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",51029361.0,2014-07-25,6.5
"[{'id': 18, 'name': 'Drama'}]",88880821.0,2014-08-06,7.3
"[{'id': 53, 'name': 'Thriller'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",4571025.0,2014-08-12,7.3
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",183987723.0,2015-02-04,5.2
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",477200000.0,2014-08-07,5.8
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",206909.0,2014-03-21,6.2
"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",66980456.0,2014-08-11,6.4
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",13769.0,2014-02-07,6.1
"[{'id': 35, 'name': 'Comedy'}]",136621271.0,2014-08-13,6.4
"[{'id': 10751, 'name': 'Family'}]",70.0,1994-09-23,6.0
"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",9221.0,2013-09-02,5.6
"[{'id': 10402, 'name': 'Music'}]",122.0,2013-08-07,6.2
"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",39407616.0,2014-08-20,6.3
"[{'id': 18, 'name': 'Drama'}]",78874843.0,2014-08-21,7.3
"[{'id': 18, 'name': 'Drama'}]",6860853.0,2014-05-21,6.8
"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",102617.0,2013-09-19,7.2
"[{'id': 27, 'name': 'Horror'}]",13865435.0,2014-12-04,4.6
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",265452.0,2013-09-14,5.5
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",40100000.0,2014-08-14,6.1
"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",2367161.0,2014-09-17,6.5
"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",15447154.0,2014-09-03,6.2
"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",846704.0,2014-09-12,3.9
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",7523634.0,2014-09-12,7.7
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",160602194.0,2014-08-06,5.8
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1749201.0,2013-09-09,5.8
"[{'id': 27, 'name': 'Horror'}]",9318.0,2014-09-12,5.4
"[{'id': 18, 'name': 'Drama'}]",169976.0,2014-05-09,5.7
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",19054534.0,2014-09-12,6.7
"[{'id': 18, 'name': 'Drama'}]",5284309.0,2014-01-18,6.7
"[{'id': 99, 'name': 'Documentary'}]",56386.0,2008-04-01,6.8
"[{'id': 18, 'name': 'Drama'}]",88000000.0,2013-05-18,6.7
"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",348319861.0,2014-09-10,7.0
"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",53830415.0,2014-09-10,5.6
"[{'id': 18, 'name': 'Drama'}]",59744.0,2014-10-17,6.7
"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",73000.0,2011-06-26,6.4
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2146041.0,2014-09-19,5.9
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",53181600.0,2014-09-18,6.2
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",7527232.0,2014-09-09,6.1
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1066981.0,2014-09-25,6.1
"[{'id': 35, 'name': 'Comedy'}]",1289998.0,2014-09-26,6.7
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1359497.0,2014-08-15,6.8
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",40400.0,2013-10-11,6.5
"[{'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}]",3442853.0,2014-05-18,6.4
"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",32556119.0,2014-08-27,6.0
"[{'id': 35, 'name': 'Comedy'}]",11000000.0,1971-02-19,7.5
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",33821.0,2014-08-14,6.1
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",108255770.0,2014-09-10,6.6
"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",24186232.0,2013-11-23,8.0
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",41296320.0,2014-09-10,6.5
"[{'id': 36, 'name': 'History'}, {'id': 99, 'name': 'Documentary'}]",332710.0,2014-08-30,8.0
"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}]",542307423.0,2014-12-11,7.4
"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",1826705.0,2014-09-19,5.1
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",1124445.0,2014-08-14,6.9
"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",7865.0,2013-09-06,6.2
"[{'id': 27, 'name': 'Horror'}]",255273813.0,2014-10-02,5.5
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",18612.0,2014-09-26,6.3
"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10752, 'name': 'War'}]",215529201.0,2014-10-01,6.2
"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",266586800.0,2014-08-22,4.6
"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",6399.0,2013-12-05,5.1
"[{'id': 27, 'name': 'Horror'}]",1738897.0,1989-04-28,4.4
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",1075178.0,2014-06-10,5.8
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",3000000.0,2014-08-28,7.3
"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",273644.0,1997-01-01,5.8
"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",3333000.0,2014-06-19,7.4
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",35926213.0,2014-10-16,7.2
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",88761661.0,2014-10-22,7.0
"[{'id': 18, 'name': 'Drama'}]",83719388.0,2014-10-08,7.2
"[{'id': 18, 'name': 'Drama'}]",985007.0,2014-05-14,6.2
"[{'id': 18, 'name': 'Drama'}]",2262223.0,2014-02-07,6.4
"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",211817906.0,2014-10-15,7.4
"[{'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",42070000.0,2014-05-22,6.2
"[{'id': 35, 'name': 'Comedy'}]",54837234.0,2014-10-09,7.1
"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",100654149.0,2014-10-08,6.1
"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",19682924.0,2014-10-03,3.7
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",4453524.0,2014-06-15,5.8
"[{'id': 27, 'name': 'Horror'}]",103590271.0,2014-10-24,4.9
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",38697217.0,2014-10-23,7.6
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",1964253.0,1988-10-01,3.7
"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",652105443.0,2014-10-24,7.8
"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",5169755.0,2014-09-25,7.1
"[{'id': 10749, 'name': 'Romance'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",97437106.0,2014-10-01,7.3
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",4439431.0,2014-10-16,7.7
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",72287783.0,2013-09-27,5.9
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",28208.0,2014-03-01,7.5
"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",36869414.0,2015-01-21,7.6
"[{'id': 18, 'name': 'Drama'}]",8251.0,2014-10-11,6.5
"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",5405500.0,2014-10-31,6.3
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",183640.0,2010-10-13,7.0
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",22896728.0,2008-02-07,5.0
"[{'id': 18, 'name': 'Drama'}]",24267.0,2012-04-27,6.7
"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",64227.0,1988-01-01,7.3
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",12096300.0,2014-05-19,6.5
"[{'id': 18, 'name': 'Drama'}]",235432.0,2008-05-21,5.0
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",9630444.0,2013-08-30,5.9
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",126546518.0,2013-12-18,5.2
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",120680.0,2012-05-25,5.3
"[{'id': 18, 'name': 'Drama'}]",11486.0,2014-10-10,7.3
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",8265.0,2014-12-05,6.1
"[{'id': 10769, 'name': 'Foreign'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",721651.0,2011-08-31,5.3
"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}]",68129518.0,2013-10-09,5.7
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",5275000.0,1965-01-01,5.9
"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",37473.0,2014-02-12,6.7
"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",5873871.0,2009-04-23,4.3
"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",760000.0,1987-03-27,7.0
"[{'id': 18, 'name': 'Drama'}]",176391.0,2014-10-12,5.3
"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",233555708.0,2014-11-14,8.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",11110975.0,2014-12-25,6.5
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",794452.0,2014-09-06,7.3
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",752100229.0,2014-11-18,6.6
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",268031828.0,2014-12-03,5.6
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}]",27007072.0,2014-08-21,7.7
"[{'id': 35, 'name': 'Comedy'}]",8533973.0,1990-01-12,4.8
"[{'id': 35, 'name': 'Comedy'}]",169837010.0,2014-11-12,5.4
"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",15000000.0,2013-02-22,4.9
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1189612.0,2014-02-28,5.1
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",10900434.0,2013-09-09,6.5
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",123726688.0,2014-11-26,7.8
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",1500000.0,2008-01-30,6.4
"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",52424533.0,2014-09-12,6.7
"[{'id': 18, 'name': 'Drama'}]",30127963.0,2014-08-22,6.3
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",16000000.0,2013-04-25,6.8
"[{'id': 27, 'name': 'Horror'}]",7171.0,2014-10-02,5.5
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",3721345.0,2013-11-11,5.7
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 9648, 'name': 'Mystery'}]",31244858.0,2008-08-19,6.7
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2756.0,2014-10-23,4.5
"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",561085.0,2014-07-19,7.8
"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]",857522.0,2014-09-06,8.1
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",14618727.0,2014-09-10,7.0
"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",29494.0,2013-01-16,6.3
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]",93820758.0,2015-11-20,6.5
"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",2608000.0,1987-08-07,4.6
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",1513528810.0,2015-06-09,6.5
"[{'id': 99, 'name': 'Documentary'}]",3003169.0,2014-10-10,7.9
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",4214668.0,2010-05-20,6.6
"[{'id': 35, 'name': 'Comedy'}]",107670357.0,2014-11-26,6.1
"[{'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",170000.0,2013-10-19,6.8
"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",373552094.0,2014-11-22,6.5
"[{'id': 18, 'name': 'Drama'}]",21571189.0,2014-09-06,6.5
